CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,IncomeCategory,AgeGroup,ProdTaken
300227,31.0,0,1,7.0,2,1,3,5.0,3,3.0,3,3.0,0,5,1,2.0,3,27152.0,2,1,0
300228,37.0,0,3,10.0,3,1,3,5.0,3,3.0,0,6.0,0,2,0,2.0,3,28377.0,2,2,0
300229,47.0,1,1,25.0,3,0,3,4.0,1,3.0,1,4.0,0,5,1,2.0,2,23488.0,1,3,0
300230,21.0,1,1,16.0,2,0,2,4.0,0,5.0,2,2.0,0,3,1,0.0,1,16416.0,1,0,1
300231,56.0,0,1,25.0,3,1,4,4.0,1,4.0,1,5.0,1,5,1,2.0,2,25063.0,2,4,0
300232,41.0,0,1,11.0,2,1,3,4.0,0,5.0,1,7.0,0,3,1,0.0,1,17107.0,1,2,1
300233,30.0,1,1,13.0,3,0,3,4.0,0,3.0,1,3.0,0,3,0,2.0,1,21809.0,1,1,0
300234,41.0,0,1,16.0,2,1,4,5.0,1,3.0,1,2.0,0,5,0,2.0,2,23554.0,1,2,0
300235,55.0,1,1,6.0,2,0,3,4.0,1,3.0,3,2.0,0,1,0,1.0,2,22458.0,1,3,0
300236,25.0,1,1,13.0,3,1,3,4.0,0,3.0,1,2.0,0,1,0,2.0,1,17889.0,1,0,0
300237,37.0,1,1,22.0,2,1,3,4.0,1,3.0,1,2.0,0,4,0,2.0,2,23512.0,1,2,1
300238,23.0,0,1,23.0,3,1,4,2.0,0,3.0,1,3.0,1,3,0,3.0,1,21613.0,1,0,0
300239,42.0,1,1,30.0,3,1,2,3.0,3,5.0,1,2.0,1,1,1,0.0,3,22406.0,1,2,0
300240,31.0,0,1,15.0,3,1,2,4.0,0,5.0,2,1.0,1,3,1,0.0,1,17321.0,1,1,1
300241,23.0,1,1,15.0,2,1,4,6.0,0,5.0,0,3.0,0,2,1,1.0,1,21129.0,1,0,0
300242,23.0,1,1,26.0,3,1,4,4.0,0,3.0,0,3.0,0,2,0,2.0,1,21001.0,1,0,0
300243,32.0,1,1,8.0,3,1,2,3.0,1,4.0,1,1.0,0,4,0,1.0,2,20470.0,1,1,0
300244,37.0,1,1,6.0,2,0,3,3.0,1,4.0,1,7.0,0,1,1,2.0,2,21447.0,1,2,0
300245,38.0,0,1,32.0,3,0,4,4.0,1,3.0,0,5.0,1,3,1,2.0,2,23127.0,1,2,0
300246,24.0,1,1,29.0,3,1,2,2.0,0,3.0,0,2.0,1,4,0,1.0,1,17725.0,1,0,0
300247,43.0,1,2,9.0,1,1,3,4.0,0,3.0,1,2.0,1,4,1,2.0,1,21374.0,1,2,0
300248,60.0,1,1,6.0,3,1,3,5.0,3,3.0,1,4.0,0,5,0,0.0,3,25883.0,2,4,0
300249,25.0,0,1,18.0,2,0,4,3.0,1,3.0,1,2.0,0,3,1,3.0,2,22689.0,1,0,0
300250,36.0,1,3,34.0,2,1,3,4.0,1,3.0,3,3.0,1,5,0,1.0,2,24491.0,1,2,1
300251,55.0,1,1,16.0,2,0,4,4.0,1,3.0,1,5.0,0,5,0,2.0,2,21575.0,1,3,0
300252,27.0,1,1,10.0,2,1,3,3.0,0,3.0,1,2.0,0,4,1,1.0,1,17517.0,1,1,0
300253,39.0,0,1,13.0,3,0,4,6.0,1,3.0,1,2.0,1,2,0,3.0,2,24007.0,1,2,0
300254,19.0,1,2,8.0,1,1,2,4.0,0,3.0,2,2.0,0,3,1,1.0,1,17564.0,1,0,1
300255,30.0,1,1,22.0,2,0,3,5.0,1,3.0,3,2.0,1,1,1,2.0,2,22871.0,1,1,0
300256,34.0,1,3,6.0,3,1,3,1.0,1,3.0,1,1.0,0,5,0,1.0,2,24725.0,1,1,0
300257,38.0,0,1,7.0,3,0,2,4.0,3,3.0,1,4.0,1,3,0,1.0,3,32281.0,2,2,0
300258,42.0,1,3,6.0,2,1,2,3.0,1,3.0,0,2.0,0,3,1,0.0,2,19907.0,1,2,0
300259,22.0,1,1,21.0,3,0,2,3.0,0,3.0,2,2.0,0,2,1,1.0,1,17871.0,1,0,0
300260,46.0,1,3,27.0,2,0,3,4.0,1,3.0,3,2.0,0,1,1,1.0,2,23528.0,1,3,0
300261,38.0,1,1,6.0,2,0,2,3.0,3,3.0,3,5.0,1,1,0,1.0,3,22861.0,1,2,0
300262,32.0,0,1,16.0,3,1,3,5.0,0,5.0,2,2.0,1,3,0,2.0,1,20999.0,1,1,1
300263,31.0,0,1,11.0,1,1,3,4.0,0,3.0,2,20.0,1,4,1,2.0,1,20963.0,1,1,1
300264,50.0,1,1,7.0,1,0,3,4.0,0,5.0,1,4.0,0,4,0,1.0,1,22258.0,1,3,0
300265,53.0,1,3,14.0,3,1,3,3.0,4,3.0,0,6.0,0,3,0,2.0,0,26836.0,2,3,0
300266,29.0,1,3,25.0,2,1,3,4.0,1,3.0,1,2.0,0,4,1,0.0,2,23620.0,1,1,0
300267,34.0,1,3,21.0,3,0,3,3.0,1,5.0,2,2.0,0,1,1,2.0,2,21125.0,1,1,0
300268,48.0,0,3,13.0,3,0,3,3.0,0,3.0,1,3.0,1,4,1,1.0,1,17655.0,1,3,1
300269,42.0,1,1,7.0,2,1,4,4.0,0,3.0,1,5.0,0,1,0,1.0,1,21460.0,1,2,0
300270,27.0,0,1,18.0,3,1,3,4.0,1,5.0,1,3.0,1,3,1,1.0,2,23419.0,1,1,0
300271,36.0,1,1,7.0,3,1,3,5.0,0,3.0,1,8.0,0,1,1,2.0,1,20936.0,1,2,0
300272,38.0,1,1,15.0,2,0,3,3.0,0,3.0,2,2.0,0,2,1,1.0,1,17288.0,1,2,0
300273,35.0,0,1,17.0,2,1,3,2.0,1,3.0,1,3.0,0,4,1,1.0,2,23402.0,1,1,0
300274,30.0,0,1,8.0,3,0,2,3.0,0,3.0,2,1.0,0,4,1,0.0,1,17564.0,1,1,0
300275,52.0,0,1,13.0,3,0,3,5.0,0,3.0,3,2.0,0,5,1,2.0,1,21516.0,1,3,0
300276,33.0,0,1,36.0,3,0,4,4.0,0,3.0,3,2.0,0,3,1,3.0,1,22703.0,1,1,0
300277,42.0,1,1,8.0,3,0,2,4.0,0,5.0,1,1.0,1,4,1,0.0,1,17593.0,1,2,0
300278,40.0,1,2,9.0,2,0,3,5.0,1,3.0,1,2.0,0,3,1,1.0,2,23882.0,1,2,0
300279,49.0,1,3,14.0,1,1,2,4.0,4,4.0,0,7.0,0,4,1,0.0,0,28120.0,2,3,0
300280,41.0,1,1,11.0,2,1,2,1.0,1,4.0,3,4.0,0,5,1,0.0,2,21870.0,1,2,0
300281,45.0,1,1,14.0,3,0,3,5.0,3,3.0,1,5.0,0,4,0,1.0,3,28926.0,2,2,0
300282,41.0,1,1,9.0,3,0,3,5.0,0,3.0,2,2.0,1,3,0,1.0,1,21020.0,1,2,0
300283,51.0,0,3,7.0,2,0,4,4.0,1,3.0,0,2.0,0,2,1,2.0,2,25025.0,2,3,0
300284,35.0,0,3,30.0,3,1,4,4.0,1,3.0,3,2.0,0,5,0,2.0,2,23246.0,1,1,0
300285,28.0,1,3,30.0,3,0,3,5.0,1,3.0,1,3.0,0,1,1,2.0,2,22218.0,1,1,0
300286,39.0,1,1,30.0,2,1,3,4.0,1,3.0,1,2.0,0,3,0,2.0,2,24423.0,1,2,0
300287,39.0,1,3,14.0,3,0,3,5.0,1,3.0,3,2.0,0,2,1,2.0,2,22706.0,1,2,0
300288,29.0,1,1,6.0,1,1,2,3.0,0,3.0,2,1.0,0,2,0,0.0,1,17058.0,1,1,1
300289,34.0,1,3,16.0,3,0,4,4.0,1,5.0,3,2.0,1,3,0,2.0,2,26902.0,2,1,1
300290,31.0,0,2,15.0,2,0,4,5.0,0,3.0,1,8.0,0,5,1,3.0,1,20858.0,1,1,1
300291,39.0,1,1,17.0,3,0,3,6.0,3,3.0,1,5.0,0,1,1,2.0,3,31884.0,2,2,0
300292,57.0,1,1,14.0,1,1,4,4.0,0,3.0,1,2.0,0,4,1,3.0,1,21017.0,1,4,1
300293,49.0,1,3,9.0,3,0,3,4.0,1,3.0,0,4.0,0,5,1,1.0,2,22729.0,1,3,0
300294,36.0,1,1,9.0,2,1,3,5.0,3,4.0,1,4.0,0,4,1,1.0,3,28952.0,2,2,0
300295,40.0,1,1,6.0,2,1,2,3.0,0,4.0,0,4.0,0,1,1,1.0,1,17387.0,1,2,0
300296,29.0,1,1,9.0,3,1,3,4.0,3,3.0,1,2.0,0,1,0,2.0,3,26935.0,2,1,0
300297,46.0,0,1,7.0,3,1,3,4.0,1,3.0,3,6.0,0,1,1,2.0,2,24077.0,1,3,0
300298,28.0,1,1,25.0,3,1,3,4.0,0,5.0,1,2.0,0,3,1,1.0,1,18196.0,1,1,0
300299,29.0,1,1,24.0,3,1,4,4.0,1,5.0,1,3.0,0,2,0,1.0,2,23236.0,1,1,0
300300,43.0,0,1,13.0,3,1,2,1.0,0,3.0,1,5.0,0,4,1,0.0,1,17089.0,1,2,0
300301,35.0,0,1,17.0,3,1,3,4.0,0,3.0,1,3.0,1,3,1,2.0,1,22493.0,1,1,0
300302,41.0,1,3,9.0,3,0,3,4.0,1,4.0,1,2.0,0,1,0,1.0,2,24393.0,1,2,0
300303,34.0,1,1,32.0,2,1,3,5.0,1,4.0,3,3.0,0,1,0,2.0,2,22998.0,1,1,0
300304,41.0,0,3,10.0,3,1,2,3.0,1,4.0,3,2.0,0,3,1,0.0,2,24355.0,1,2,1
300305,26.0,1,1,14.0,3,1,4,5.0,0,3.0,0,3.0,0,2,1,3.0,1,21567.0,1,1,0
300306,30.0,0,3,32.0,3,0,2,4.0,1,5.0,3,6.0,0,2,0,1.0,2,21696.0,1,1,1
300307,25.0,1,1,30.0,3,1,3,3.0,0,3.0,0,3.0,1,4,0,2.0,1,21403.0,1,0,0
300308,37.0,0,1,25.0,2,1,4,4.0,1,3.0,3,4.0,0,3,1,1.0,2,26457.0,2,2,0
300309,29.0,1,1,14.0,2,1,4,4.0,0,5.0,3,5.0,1,3,0,3.0,1,25352.0,2,1,1
300310,34.0,1,1,13.0,3,1,2,3.0,0,3.0,2,2.0,0,1,0,1.0,1,17972.0,1,1,0
300311,33.0,1,1,13.0,3,1,2,3.0,3,3.0,1,1.0,0,4,1,0.0,3,26691.0,2,1,0
300312,26.0,1,3,11.0,3,1,3,5.0,1,5.0,0,3.0,0,3,1,2.0,2,22934.0,1,1,0
300313,42.0,1,3,10.0,3,1,2,3.0,1,5.0,2,1.0,0,5,1,0.0,2,20155.0,1,2,0
300314,36.0,1,1,20.0,2,1,3,3.0,1,3.0,1,1.0,1,5,1,0.0,2,21586.0,1,2,0
300315,37.0,1,3,10.0,2,1,3,5.0,3,3.0,1,3.0,1,1,1,1.0,3,29003.0,2,2,1
300316,25.0,1,1,7.0,3,1,4,4.0,0,3.0,0,4.0,1,3,1,3.0,1,20971.0,1,0,1
300317,36.0,1,1,12.0,2,1,2,3.0,0,3.0,1,1.0,0,5,1,1.0,1,18210.0,1,2,0
300318,46.0,1,3,6.0,2,1,2,1.0,4,5.0,2,2.0,0,4,1,1.0,0,32567.0,2,3,0
300319,32.0,1,1,35.0,2,0,2,4.0,0,4.0,2,2.0,0,3,1,0.0,1,17837.0,1,1,0
300320,20.0,1,1,9.0,2,1,2,4.0,0,3.0,2,2.0,0,3,0,1.0,1,18033.0,1,0,0
300321,42.0,1,3,18.0,3,1,3,3.0,1,3.0,1,4.0,1,1,0,0.0,2,20087.0,1,2,0
300322,44.0,1,1,34.0,2,1,2,3.0,4,5.0,0,4.0,0,1,1,0.0,0,31328.0,2,2,0
300323,31.0,1,1,15.0,2,1,2,4.0,0,4.0,2,1.0,1,3,1,0.0,1,17657.0,1,1,0
300324,34.0,1,3,17.0,3,1,3,2.0,3,3.0,1,2.0,1,4,1,2.0,3,27058.0,2,1,0
300325,35.0,0,1,9.0,2,1,4,4.0,1,3.0,3,4.0,0,4,1,2.0,2,22711.0,1,1,0
300326,36.0,0,1,9.0,2,0,3,5.0,0,5.0,3,4.0,1,3,0,1.0,1,22184.0,1,2,1
300327,46.0,0,1,14.0,2,1,4,4.0,3,5.0,1,3.0,0,1,1,1.0,3,23888.0,1,3,0
300328,31.0,1,1,6.0,3,1,2,3.0,0,4.0,2,2.0,0,3,1,0.0,1,17501.0,1,1,0
300329,36.0,0,3,6.0,3,0,2,3.0,1,3.0,3,5.0,0,1,1,1.0,2,21653.0,1,2,0
300330,44.0,1,2,6.0,3,1,3,4.0,3,5.0,1,1.0,0,4,1,0.0,3,25482.0,2,2,1
300331,50.0,1,3,9.0,3,1,2,4.0,0,3.0,1,2.0,1,4,1,1.0,1,17683.0,1,3,1
300332,29.0,1,3,16.0,3,0,2,4.0,1,4.0,1,2.0,1,5,0,1.0,2,23268.0,1,1,0
300333,36.0,0,1,32.0,2,0,4,4.0,0,4.0,1,3.0,1,3,0,1.0,1,20700.0,1,2,1
300334,21.0,1,3,28.0,3,1,3,2.0,0,3.0,3,3.0,0,3,1,2.0,1,21356.0,1,0,0
300335,49.0,1,1,14.0,2,0,2,3.0,3,4.0,0,5.0,0,4,0,0.0,3,22403.0,1,3,0
300336,20.0,1,1,17.0,3,0,3,4.0,0,5.0,2,2.0,1,3,0,1.0,1,17600.0,1,0,1
300337,41.0,0,1,33.0,3,0,3,4.0,1,4.0,1,3.0,0,1,0,2.0,2,24283.0,1,2,0
300338,31.0,1,2,14.0,3,0,3,1.0,0,4.0,2,1.0,0,1,0,2.0,1,17109.0,1,1,0
300339,44.0,0,1,30.0,2,1,2,3.0,0,3.0,1,4.0,1,5,0,1.0,1,18161.0,1,2,1
300340,47.0,1,2,12.0,3,1,4,4.0,1,4.0,1,2.0,1,5,1,3.0,2,23699.0,1,3,0
300341,38.0,1,1,14.0,3,1,2,4.0,3,3.0,2,6.0,0,1,0,1.0,3,32342.0,2,2,0
300342,55.0,0,1,8.0,2,0,3,4.0,3,3.0,1,2.0,0,5,0,2.0,3,29180.0,2,3,0
300343,33.0,1,3,13.0,3,1,3,4.0,1,3.0,3,3.0,0,5,1,2.0,2,23688.0,1,1,0
300344,25.0,1,3,32.0,3,0,2,3.0,1,3.0,2,2.0,0,4,0,0.0,2,21180.0,1,0,0
300345,35.0,1,1,34.0,3,0,4,4.0,0,4.0,2,4.0,0,3,0,1.0,1,20989.0,1,1,0
300346,42.0,1,3,16.0,2,1,4,4.0,3,3.0,1,5.0,1,1,0,2.0,3,26867.0,2,2,0
300347,19.0,1,1,9.0,3,0,3,3.0,0,4.0,2,2.0,0,3,1,2.0,1,16483.0,1,0,0
300348,36.0,0,3,6.0,3,0,2,3.0,1,3.0,3,5.0,0,2,1,1.0,2,21653.0,1,2,0
300349,29.0,0,1,7.0,3,1,3,4.0,0,3.0,2,2.0,1,4,0,1.0,1,20832.0,1,1,0
300350,42.0,0,3,7.0,3,0,4,4.0,1,5.0,1,2.0,0,3,0,2.0,2,22781.0,1,2,0
300351,48.0,1,1,10.0,2,1,2,3.0,3,3.0,3,2.0,0,5,1,1.0,3,22898.0,1,3,0
300352,37.0,1,3,16.0,2,0,2,4.0,1,3.0,1,3.0,1,4,0,0.0,2,21694.0,1,2,0
300353,41.0,1,1,34.0,2,0,2,4.0,4,4.0,1,1.0,0,5,1,1.0,0,28570.0,2,2,0
300354,27.0,0,1,7.0,3,0,4,5.0,0,3.0,1,3.0,0,1,0,1.0,1,20685.0,1,1,0
300355,45.0,0,1,12.0,2,1,3,5.0,0,3.0,3,5.0,0,1,0,2.0,1,21840.0,1,2,0
300356,26.0,1,1,9.0,2,1,3,4.0,0,3.0,1,8.0,1,5,0,1.0,1,22655.0,1,1,0
300357,36.0,1,3,8.0,3,1,3,4.0,3,3.0,0,2.0,0,2,1,0.0,3,22596.0,1,2,0
300358,39.0,1,1,7.0,2,0,3,4.0,0,5.0,3,5.0,0,2,1,2.0,1,21297.0,1,2,0
300359,37.0,0,1,10.0,1,1,3,4.0,0,4.0,0,3.0,0,3,1,2.0,1,22370.0,1,2,0
300360,39.0,1,2,7.0,2,1,3,2.0,0,3.0,1,3.0,0,4,1,1.0,1,21522.0,1,2,0
300361,30.0,1,3,18.0,1,0,2,3.0,1,3.0,3,1.0,0,2,1,0.0,2,21577.0,1,1,0
300362,59.0,0,1,7.0,2,1,3,6.0,1,3.0,1,4.0,1,1,1,2.0,2,24338.0,1,4,0
300363,30.0,0,1,9.0,3,0,3,3.0,0,3.0,1,2.0,0,3,1,1.0,1,17083.0,1,1,0
300364,35.0,1,3,16.0,2,0,4,4.0,1,3.0,1,3.0,0,1,0,1.0,2,24392.0,1,1,0
300365,33.0,0,3,23.0,2,1,2,3.0,4,3.0,2,2.0,0,3,1,1.0,0,32444.0,2,1,0
300366,40.0,1,3,31.0,3,0,3,5.0,4,3.0,1,2.0,0,1,1,2.0,0,30709.0,2,2,0
300367,44.0,0,1,35.0,3,0,4,3.0,0,3.0,3,6.0,0,3,0,3.0,1,23417.0,1,2,0
300368,40.0,1,1,8.0,3,1,2,3.0,2,3.0,1,1.0,0,5,0,0.0,4,34436.0,2,2,0
300369,30.0,1,1,9.0,2,1,4,4.0,0,4.0,0,2.0,0,4,0,1.0,1,21381.0,1,1,0
300370,38.0,0,2,6.0,2,1,2,3.0,0,4.0,1,1.0,1,1,1,1.0,1,17991.0,1,2,0
300371,39.0,0,1,8.0,2,1,2,3.0,4,3.0,1,1.0,0,3,1,0.0,0,27169.0,2,2,1
300372,31.0,1,1,7.0,2,1,3,5.0,1,3.0,1,3.0,1,1,1,2.0,2,23804.0,1,1,0
300373,41.0,1,1,27.0,1,1,4,4.0,3,3.0,1,6.0,0,3,1,2.0,3,29000.0,2,2,0
300374,58.0,1,1,15.0,3,0,3,4.0,0,4.0,0,5.0,1,2,1,0.0,1,18346.0,1,4,0
300375,22.0,1,1,17.0,3,0,2,3.0,0,4.0,1,2.0,0,1,1,1.0,1,17244.0,1,0,0
300376,31.0,1,3,13.0,2,1,2,4.0,0,3.0,1,4.0,0,4,1,1.0,1,17329.0,1,1,0
300377,30.0,1,1,9.0,1,0,2,3.0,0,5.0,2,6.0,1,4,0,0.0,1,17657.0,1,1,1
300378,29.0,1,1,9.0,3,1,3,6.0,0,3.0,1,7.0,1,3,1,2.0,1,22142.0,1,1,1
300379,40.0,1,3,22.0,3,1,4,4.0,4,5.0,2,2.0,0,1,1,3.0,0,32019.0,2,2,0
300380,46.0,0,3,16.0,2,0,4,5.0,1,3.0,1,3.0,0,3,1,3.0,2,24271.0,1,3,0
300381,39.0,1,1,10.0,1,0,3,4.0,1,3.0,3,5.0,1,5,1,1.0,2,22995.0,1,2,0
300382,58.0,1,1,7.0,3,1,3,4.0,1,3.0,1,4.0,0,3,0,2.0,2,25433.0,2,4,0
300383,37.0,0,3,18.0,1,0,4,4.0,3,3.0,1,2.0,0,5,0,3.0,3,28416.0,2,2,0
300384,37.0,1,3,9.0,3,1,4,5.0,3,3.0,1,3.0,0,1,1,2.0,3,26274.0,2,2,0
300385,26.0,1,1,9.0,2,0,2,3.0,0,3.0,1,2.0,0,3,1,1.0,1,17061.0,1,1,0
300386,53.0,1,1,11.0,2,0,2,3.0,2,3.0,1,5.0,0,4,1,0.0,4,34094.0,2,3,0
300387,51.0,0,1,27.0,3,1,3,4.0,4,3.0,1,4.0,1,4,1,2.0,0,29923.0,2,3,0
300388,27.0,1,3,11.0,3,1,3,5.0,1,3.0,3,3.0,1,2,1,2.0,2,24506.0,1,1,1
300389,31.0,1,3,14.0,3,1,3,4.0,0,4.0,3,2.0,0,1,0,1.0,1,21661.0,1,1,0
300390,35.0,1,3,7.0,1,1,4,5.0,3,3.0,0,3.0,1,1,1,2.0,3,25761.0,2,1,0
300391,51.0,1,3,10.0,3,1,3,5.0,0,3.0,1,3.0,1,4,1,2.0,1,21361.0,1,3,1
300392,29.0,1,1,14.0,2,1,3,5.0,0,5.0,1,2.0,1,3,0,1.0,1,17119.0,1,1,1
300393,34.0,0,3,23.0,2,0,3,4.0,1,3.0,1,3.0,1,1,0,1.0,2,24046.0,1,1,0
300394,33.0,0,3,15.0,3,0,3,4.0,3,3.0,3,3.0,0,4,1,2.0,3,27676.0,2,1,0
300395,38.0,1,1,8.0,2,1,2,3.0,1,3.0,0,1.0,0,2,0,1.0,2,21553.0,1,2,0
300396,33.0,1,1,7.0,2,1,4,4.0,0,5.0,3,3.0,0,2,0,3.0,1,21634.0,1,1,0
300397,34.0,0,3,14.0,2,0,2,4.0,1,4.0,0,2.0,0,4,1,1.0,2,22980.0,1,1,0
300398,37.0,0,3,18.0,1,0,4,4.0,3,3.0,0,2.0,0,5,0,1.0,3,28416.0,2,2,0
300399,45.0,1,3,19.0,3,1,2,1.0,4,3.0,2,7.0,1,3,1,0.0,0,33824.0,2,2,1
300400,31.0,1,3,22.0,3,1,4,5.0,3,5.0,1,4.0,0,1,0,3.0,3,25818.0,2,1,0
300401,41.0,1,2,25.0,2,1,3,2.0,0,5.0,1,2.0,0,1,1,2.0,1,21065.0,1,2,1
300402,35.0,1,1,6.0,3,1,2,4.0,0,3.0,1,7.0,0,1,1,1.0,1,17258.0,1,1,0
300403,20.0,1,3,29.0,3,1,3,4.0,0,3.0,2,3.0,1,1,1,1.0,1,20353.0,1,0,1
300404,44.0,0,1,28.0,3,1,4,4.0,0,3.0,0,2.0,0,4,0,3.0,1,20936.0,1,2,0
300405,22.0,0,1,22.0,3,1,3,2.0,0,3.0,1,2.0,1,3,0,0.0,1,17935.0,1,0,0
300406,60.0,1,3,10.0,2,0,3,5.0,1,3.0,3,7.0,0,3,0,1.0,2,23849.0,1,4,0
300407,57.0,1,1,21.0,2,0,4,4.0,0,4.0,0,2.0,1,5,1,2.0,1,23641.0,1,4,1
300408,36.0,1,1,8.0,3,1,3,3.0,0,3.0,2,5.0,0,5,1,1.0,1,17519.0,1,2,0
300409,30.0,1,1,7.0,3,1,3,4.0,0,3.0,1,2.0,1,3,1,1.0,1,23465.0,1,1,1
300410,36.0,1,1,6.0,2,0,2,3.0,1,4.0,1,1.0,0,5,1,1.0,2,20228.0,1,2,0
300411,42.0,1,3,11.0,3,1,2,3.0,2,3.0,1,7.0,0,4,0,1.0,4,33303.0,2,2,0
300412,41.0,1,1,21.0,3,1,3,5.0,2,3.0,2,3.0,0,3,1,2.0,4,38304.0,3,2,0
300413,30.0,1,1,26.0,2,1,2,3.0,1,5.0,0,1.0,0,4,1,0.0,2,24957.0,1,1,0
300414,36.0,0,1,25.0,2,1,4,4.0,1,3.0,1,3.0,1,3,1,1.0,2,24367.0,1,2,0
300415,22.0,0,3,16.0,3,1,3,4.0,0,3.0,3,3.0,0,4,1,1.0,1,21288.0,1,0,0
300416,33.0,0,3,12.0,2,1,3,4.0,1,4.0,0,3.0,0,3,1,2.0,2,25202.0,2,1,0
300417,54.0,1,3,9.0,3,1,3,4.0,4,3.0,1,8.0,0,3,1,1.0,0,33530.0,2,3,0
300418,41.0,1,3,14.0,3,1,3,4.0,0,4.0,3,3.0,0,5,0,1.0,1,23339.0,1,2,1
300419,51.0,0,1,29.0,3,1,3,6.0,4,3.0,2,3.0,1,1,1,2.0,0,33089.0,2,3,0
300420,38.0,1,1,21.0,2,0,4,4.0,0,5.0,1,3.0,0,4,1,2.0,1,21712.0,1,2,0
300421,38.0,0,1,12.0,3,0,3,5.0,1,3.0,1,1.0,1,2,0,2.0,2,20329.0,1,2,0
300422,39.0,1,1,7.0,2,0,3,4.0,0,5.0,3,5.0,0,1,0,2.0,1,21297.0,1,2,0
300423,29.0,1,1,8.0,2,1,3,3.0,0,4.0,0,1.0,0,4,0,0.0,1,17703.0,1,1,0
300424,28.0,1,3,16.0,3,1,3,3.0,0,4.0,1,2.0,0,5,0,2.0,1,16052.0,1,1,0
300425,35.0,0,1,31.0,2,0,3,3.0,0,4.0,1,2.0,1,3,0,0.0,1,17022.0,1,1,1
300426,23.0,1,1,10.0,2,0,3,4.0,1,3.0,1,2.0,1,5,1,2.0,2,22849.0,1,0,1
300427,53.0,1,3,6.0,3,0,2,3.0,1,5.0,3,1.0,0,1,1,1.0,2,23381.0,1,3,0
300428,33.0,1,1,9.0,1,1,3,5.0,1,5.0,2,6.0,0,4,0,2.0,2,20854.0,1,1,0
300429,41.0,1,3,15.0,2,1,3,3.0,3,3.0,1,4.0,1,1,0,1.0,3,23189.0,1,2,0
300430,35.0,1,3,15.0,2,0,4,4.0,1,5.0,0,7.0,0,2,1,1.0,2,25178.0,2,1,0
300431,26.0,1,3,10.0,3,1,2,4.0,1,3.0,2,2.0,1,1,1,0.0,2,20828.0,1,1,1
300432,28.0,0,1,12.0,2,0,3,4.0,0,3.0,2,2.0,1,1,1,2.0,1,21057.0,1,1,0
300433,37.0,1,1,19.0,2,0,4,4.0,1,3.0,1,2.0,1,1,0,3.0,2,23341.0,1,2,0
300434,43.0,1,3,10.0,3,0,2,4.0,3,3.0,3,4.0,0,3,1,0.0,3,25231.0,2,2,0
300435,46.0,1,1,35.0,1,1,4,4.0,0,3.0,1,6.0,0,3,1,3.0,1,20810.0,1,3,0
300436,34.0,1,1,12.0,2,1,3,5.0,3,3.0,1,6.0,0,3,1,2.0,3,25797.0,2,1,0
300437,23.0,1,1,26.0,3,1,4,4.0,0,3.0,1,3.0,0,1,1,1.0,1,21001.0,1,0,0
300438,40.0,1,1,17.0,3,1,4,4.0,3,3.0,2,2.0,0,3,1,1.0,3,32142.0,2,2,0
300439,45.0,1,3,8.0,2,1,3,6.0,1,4.0,2,8.0,0,3,0,2.0,2,21040.0,1,2,1
300440,32.0,1,1,8.0,2,1,3,3.0,0,4.0,2,2.0,0,3,1,1.0,1,16393.0,1,1,1
300441,28.0,0,3,10.0,3,0,4,3.0,1,3.0,1,3.0,1,2,1,3.0,2,23325.0,1,1,0
300442,40.0,1,1,25.0,3,1,2,3.0,1,3.0,0,1.0,1,2,1,1.0,2,17741.0,1,2,0
300443,32.0,1,3,6.0,2,1,2,5.0,1,4.0,3,7.0,0,3,0,1.0,2,21735.0,1,1,1
300444,22.0,1,1,13.0,2,1,3,3.0,0,4.0,2,2.0,1,3,1,0.0,1,17472.0,1,0,1
300445,42.0,1,3,20.0,3,0,3,4.0,1,3.0,2,1.0,0,3,0,0.0,2,21244.0,1,2,0
300446,49.0,1,1,11.0,2,1,4,5.0,3,3.0,2,2.0,0,5,1,2.0,3,29677.0,2,3,0
300447,41.0,1,3,11.0,3,1,4,5.0,3,3.0,1,2.0,0,1,1,2.0,3,29533.0,2,2,0
300448,39.0,1,3,10.0,2,0,2,4.0,1,3.0,0,5.0,0,5,1,0.0,2,20902.0,1,2,0
300449,44.0,0,1,35.0,3,0,4,2.0,0,3.0,3,6.0,0,3,0,3.0,1,23417.0,1,2,0
300450,35.0,1,1,13.0,2,0,3,4.0,1,3.0,3,3.0,0,3,0,1.0,2,23487.0,1,1,0
300451,29.0,1,3,16.0,2,1,4,4.0,1,3.0,3,3.0,0,3,1,1.0,2,23931.0,1,1,0
300452,50.0,0,3,14.0,1,1,2,3.0,1,3.0,1,4.0,1,5,0,0.0,2,21796.0,1,3,1
300453,40.0,1,1,16.0,2,0,2,1.0,0,3.0,1,4.0,1,3,0,1.0,1,17213.0,1,2,0
300454,48.0,0,1,6.0,3,1,2,1.0,4,3.0,2,3.0,0,1,0,0.0,0,31885.0,2,3,0
300455,37.0,0,1,6.0,3,0,3,3.0,3,3.0,1,3.0,1,3,0,0.0,3,28603.0,2,2,0
300456,29.0,1,1,12.0,1,1,3,4.0,0,3.0,3,3.0,1,1,0,1.0,1,22119.0,1,1,1
